TweetId,TweetTimestamp,EstimatedTimestamp,Error
891771216,1219117510,1219120884,3374
888479812,1218809298,1218805343,3955
885878892,1218595324,1218597257,1933
891084594,1219069066,1219069328,262
892429632,1219171070,1219170071,999
892371262,1219167265,1219165716,1549
893136599,1219231247,1219223619,7628
895294096,1219392814,1219395322,2508
895849662,1219434150,1219442166,8016
893928071,1219284072,1219285072,1000
893191428,1219235894,1219227841,8053
898926095,1219720310,1219726575,6265
892716990,1219191384,1219191512,128
894553681,1219335969,1219334695,1274
904214129,1220124509,1220125204,695
903415567,1220047095,1220051390,4295
905030013,1220209958,1220209801,157
903975298,1220105301,1220100619,4682
903737785,1220074556,1220075049,493
901565502,1219924701,1219919260,5441
903164682,1220031210,1220034880,3670
899736281,1219783485,1219783616,131
902120493,1219957603,1219961034,3431
901470906,1219914964,1219912012,2952
908520566,1220474045,1220475195,1150
910117704,1220577251,1220577706,455
912355584,1220750046,1220757085,7039
908502143,1220472980,1220474089,1109
912601961,1220774605,1220779543,4938
914140479,1220898603,1220898368,235
910918424,1220633382,1220633196,186
906463376,1220331126,1220330297,829
911090337,1220642856,1220647397,4541
910459514,1220601161,1220601393,232
916908425,1221081838,1221085546,3708
921432984,1221431669,1221430349,1320
919480009,1221257374,1221265782,8408
921371596,1221426636,1221424970,1666
917507259,1221131124,1221123496,7628
923456927,1221578786,1221575631,3155
921183189,1221412733,1221408459,4274
918272593,1221176035,1221176595,560
920183207,1221320886,1221321177,291
922939486,1221537661,1221538910,1249
930171420,1222071686,1222066992,4694
931531205,1222169994,1222165560,4434
928730152,1221944861,1221942879,1982
930454749,1222094271,1222087330,6941
930818281,1222114185,1222113425,760
926622343,1221785665,1221788329,2664
929950756,1222051172,1222050936,236
930620985,1222103199,1222099263,3936
926387111,1221771018,1221771632,614
928413918,1221921192,1221913887,7305
937746713,1222571594,1222578520,6926
934162462,1222336946,1222333975,2971
936761662,1222487961,1222499286,11325
935203176,1222396571,1222399773,3202
938522979,1222641518,1222643786,2268
936390327,1222472384,1222472942,558
938350838,1222628445,1222630036,1591
936031310,1222452195,1222450213,1982
940774956,1222792872,1222791667,1205
933311928,1222279673,1222277087,2586
949362838,1223367357,1223363897,3460
944621465,1223017261,1223015175,2086
942965938,1222930382,1222929195,1187
942480602,1222897736,1222899100,1364
946863926,1223184362,1223190697,6335
944349258,1223000905,1223000411,494
941812140,1222864251,1222862805,1446
945077573,1223049346,1223044760,4586
944420377,1223002967,1223003277,310
946878826,1223185920,1223192019,6099
954114235,1223644051,1223637626,6425
953224970,1223583394,1223584933,1539
957078017,1223861962,1223860574,1388
952043784,1223511276,1223515939,4663
954570697,1223664727,1223667964,3237
953344644,1223589265,1223590834,1569
953015626,1223573491,1223574610,1119
958880264,1223982362,1223982481,119
951877264,1223501638,1223504646,3008
955670519,1223747816,1223747739,77
959450111,1224008981,1224010591,1610
968898356,1224595316,1224594489,827
967656845,1224519861,1224518987,874
960705495,1224082356,1224080825,1531
968276112,1224551104,1224553756,2652
962505287,1224172532,1224171186,1346
960515315,1224073569,1224069215,4354
961869171,1224129834,1224133712,3878
961082399,1224098779,1224097950,829
962317941,1224164062,1224160149,3913
971277819,1224720185,1224722869,2684
971193175,1224715646,1224718275,2629
972330221,1224782360,1224779884,2476
973396197,1224844165,1224845037,872
975372061,1224967587,1224968964,1377
969164091,1224606456,1224607559,1103
975059739,1224948616,1224944564,4052
972648221,1224796391,1224797839,1448
969352467,1224614617,1224616258,1641
971179538,1224714927,1224717535,2608
979928531,1225247324,1225248488,1164
988983814,1225787548,1225783893,3655
989189317,1225801743,1225793803,7940
989070670,1225794439,1225788082,6357
988109262,1225741418,1225742231,813
980983563,1225307073,1225308077,1004
986409950,1225640174,1225634573,5601
984439543,1225490101,1225492026,1925
986299240,1225632571,1225627008,5563
983153818,1225418466,1225423639,5173
994799161,1226060883,1226054542,6341
997840161,1226262876,1226260795,2081
994270064,1226023523,1226024003,480
992430812,1225925351,1225925919,568
990846021,1225856760,1225862158,5398
992721987,1225940305,1225942553,2248
994311797,1226025817,1226025880,63
992891466,1225950959,1225953077,2118
998149436,1226281388,1226282571,1183
991689989,1225894503,1225894163,340
1008574068,1226865984,1226862136,3848
1001228452,1226447078,1226448174,1096
1003811225,1226584523,1226577539,6984
1007720968,1226800881,1226801787,906
1007048531,1226761223,1226761084,139
1001946091,1226491407,1226484451,6956
1002484373,1226514440,1226514461,21
1002220994,1226504413,1226499821,4592
1009239966,1226905905,1226906337,432
1003092768,1226540167,1226541796,1629
1014179432,1227155296,1227156355,1059
1013589363,1227129559,1227130753,1194
1013885541,1227141661,1227143603,1942
1022184319,1227589526,1227594748,5222
1022265873,1227594410,1227598633,4223
1018704993,1227396034,1227395376,658
1015439161,1227217491,1227219512,2021
1016494627,1227276181,1227269529,6652
1021686627,1227567630,1227571039,3409
1012124120,1227057711,1227059639,1928
1028773532,1227921612,1227921754,142
1024652466,1227712628,1227708453,4175
1025516476,1227744905,1227748327,3422
1032298523,1228141546,1228132342,9204
1028935074,1227930909,1227932939,2030
1028000197,1227883961,1227883592,369
1023517464,1227652892,1227656287,3395
1032086963,1228130684,1228122463,8221
1027383388,1227843894,1227846862,2968
1030248654,1228016331,1228021232,4901
1038048416,1228394410,1228389165,5245
1044066641,1228690449,1228689371,1078
1040262521,1228489445,1228486190,3255
1046254503,1228788786,1228789818,1032
1045449869,1228759701,1228753877,5824
1044289950,1228700797,1228700835,38
1035201211,1228263237,1228263581,344
1035558282,1228277984,1228279283,1299
1046758097,1228814899,1228811261,3638
1041542454,1228538667,1228539827,1160
1058521724,1229350424,1229347762,2662
1049996041,1228945009,1228948847,3838
1055027560,1229157341,1229158224,883
1054655057,1229135408,1229142721,7313
1059082955,1229368645,1229372430,3785
1060256837,1229415770,1229420827,5057
1057662729,1229304505,1229304215,290
1051652583,1229017055,1229019297,2242
1048136605,1228867143,1228869884,2741
1057576698,1229300613,1229300242,371
1068465066,1229745646,1229747815,2169
1068770305,1229765613,1229763000,2613
1068197537,1229733434,1229736294,2860
1063972365,1229561747,1229561583,164
1071060682,1229893060,1229891781,1279
1067974861,1229724531,1229726704,2173
1069224313,1229794043,1229789859,4184
1071323953,1229904778,1229904587,191
1063553607,1229547138,1229545177,1961
1069655587,1229814198,1229815332,1134
1076860751,1230149558,1230150139,581
1078008573,1230217327,1230212727,4600
1081034908,1230398947,1230394756,4191
1075921459,1230104934,1230107143,2209
1076582111,1230138800,1230137148,1652
1077465954,1230178813,1230181045,2232
1080380504,1230353634,1230353871,237
1080989609,1230396710,1230391884,4826
1083370847,1230523705,1230526328,2623
1076883442,1230150564,1230151298,734
1097136508,1231164927,1231158531,6396
1093333849,1230987348,1230981128,6220
1089684809,1230797321,1230798861,1540
1090103328,1230827646,1230823551,4095
1098328559,1231201162,1231200518,644
1095551592,1231095574,1231089178,6396
1094773872,1231049821,1231052989,3168
1093897359,1231012953,1231011456,1497
1092458156,1230938962,1230939454,492
1087918128,1230729483,1230724780,4703
1100780366,1231290407,1231293007,2600
1109743518,1231623476,1231626323,2847
1105175366,1231447447,1231445681,1766
1100147599,1231270170,1231269059,1111
1112309792,1231731765,1231737950,6185
1100666513,1231286680,1231288710,2030
1103492524,1231383632,1231388415,4783
1109546701,1231616166,1231617307,1141
1113482343,1231779899,1231780111,212
1108641769,1231570244,1231577921,7677
1123514729,1232107909,1232105716,2193
1126336183,1232208676,1232200851,7825
1128275634,1232292016,1232282491,9525
1124199732,1232126846,1232128592,1746
1124505238,1232134885,1232137954,3069
1116772185,1231884930,1231885809,879
1125961120,1232190438,1232185040,5398
1120263457,1231995230,1231995650,420
1126715788,1232221374,1232216853,4521
1126211325,1232204039,1232195587,8452
1139781179,1232649243,1232645943,3300
1148820513,1232970098,1232967086,3012
1139620656,1232645507,1232641009,4498
1141059291,1232682517,1232688014,5497
1138363358,1232601773,1232602654,881
1148500404,1232953909,1232955565,1656
1147068755,1232905722,1232901472,4250
1142535136,1232732943,1232734678,1735
1141666327,1232708706,1232708761,55
1141014544,1232681176,1232686485,5309
1164352855,1233405337,1233397354,7983
1155291931,1233152687,1233147017,5670
1153155927,1233088586,1233089774,1188
1165696835,1233447676,1233448170,494
1153503591,1233096028,1233099321,3293
1163427362,1233364280,1233367348,3068
1156723098,1233181913,1233183586,1673
1157347121,1233197283,1233203037,5754
1165111411,1233429593,1233426014,3579
1168199176,1233534200,1233535147,947
1189287479,1234114871,1234114569,302
1177158375,1233773271,1233774262,991
1185285055,1233973443,1233975455,2012
1186166451,1234010348,1234002783,7565
1187621525,1234051802,1234053899,2097
1180152656,1233851203,1233851256,53
1180759349,1233862644,1233863706,1062
1182326980,1233898634,1233899020,386
1187585270,1234050769,1234052553,1784
1183653831,1233938204,1233937120,1084
1208891195,1234584920,1234587346,2426
1215872173,1234804390,1234800816,3574
1215969849,1234806301,1234803320,2981
1204594646,1234482042,1234486543,4501
1200755713,1234393702,1234396997,3295
1215239616,1234791282,1234784598,6684
1215064505,1234786181,1234780108,6073
1203162620,1234456653,1234453105,3548
1200203960,1234383441,1234384135,694
1206701400,1234539774,1234535785,3989
1224004093,1234985862,1234982252,3610
1230519572,1235137752,1235128255,9497
1227038842,1235058715,1235050119,8596
1224190238,1234989177,1234986344,2833
1219959782,1234897674,1234894710,2964
1232442889,1235171038,1235170722,316
1238669817,1235346745,1235344917,1828
1223964961,1234985161,1234981391,3770
1236690622,1235290734,1235289278,1456
1243190720,1235439803,1235439013,790
1247290469,1235523975,1235524108,133
1271764527,1236042670,1236043465,795
1268955873,1235996033,1235996040,7
1255429450,1235684130,1235689405,5275
1253531436,1235654999,1235650739,4260
1251597315,1235607991,1235611251,3260
1252673538,1235629345,1235633223,3878
1249978847,1235582515,1235578397,4118
1260651946,1235785847,1235795803,9956
1254975965,1235677417,1235680186,2769
1280031421,1236196355,1236197444,1089
1292976994,1236440323,1236434351,5972
1290426800,1236377555,1236376818,737
1293816805,1236455939,1236453791,2148
1295881801,1236504513,1236507104,2591
1293328940,1236447062,1236442498,4564
1304919717,1236684079,1236684727,648
1296285742,1236518564,1236517164,1400
1284549410,1236278225,1236279521,1296
1296450658,1236522850,1236520683,2167
1317868396,1236887637,1236888390,753
1325676909,1237003135,1237014861,11726
1320375444,1236922123,1236921954,169
1318431989,1236894117,1236895286,1169
1327581422,1237049204,1237049471,267
1309373551,1236750102,1236749552,550
1334355081,1237170517,1237170813,296
1313406226,1236815415,1236819528,4113
1318706894,1236897445,1236898649,1204
1314151716,1236825936,1236832612,6676
1372101603,1237756376,1237755862,514
1369754496,1237711450,1237717532,6082
1376705339,1237829621,1237825425,4196
1368742315,1237689128,1237697465,8337
1350632386,1237410611,1237411697,1086
1355232766,1237480338,1237476912,3426
1370461643,1237731552,1237731551,1
1368177317,1237680055,1237686263,6208
1378496634,1237849822,1237852928,3106
1355377277,1237481871,1237479172,2699
1399080778,1238127281,1238129151,1870
1383166859,1237918853,1237918464,389
1391468822,1238027824,1238028245,421
1397750656,1238111686,1238113286,1600
1395562280,1238087610,1238086328,1282
1396012771,1238092510,1238092558,48
1403758970,1238191541,1238195423,3882
1387105566,1237974487,1237973031,1456
1403890222,1238193080,1238197632,4552
1389066962,1238001100,1238001366,266
1430284034,1238575794,1238575377,417
1467141186,1239073385,1239076376,2991
1449989956,1238819566,1238820740,1174
1450860617,1238839026,1238834168,4858
1469452502,1239110734,1239105605,5129
1435333904,1238633698,1238633975,277
1461144552,1238993973,1238993921,52
1467984521,1239084432,1239087147,2715
1468489355,1239094763,1239093562,1201
1430038090,1238570721,1238571906,1185
1495032341,1239420473,1239425828,5355
1488253473,1239334743,1239341203,6460
1511663236,1239655547,1239654980,567
1485066298,1239300803,1239300154,649
1507444642,1239599164,1239604654,5490
1485528658,1239305610,1239305135,475
1473361529,1239152077,1239155030,2953
1481174537,1239247258,1239252662,5404
1501076995,1239508004,1239508294,290
1485115162,1239301311,1239300680,631
1526487181,1239813735,1239806977,6758
1563413350,1240206297,1240209729,3432
1563263851,1240204405,1240208056,3651
1527808782,1239824994,1239820944,4050
1545750383,1240003541,1240008053,4512
1536272133,1239911953,1239910676,1277
1573031731,1240295233,1240298597,3364
1562472627,1240196655,1240199203,2548
1547112227,1240015026,1240022920,7894
1564163693,1240218358,1240218124,234
1603315746,1240577622,1240573984,3638
1582882577,1240384468,1240384446,22
1622463739,1240772953,1240768069,4884
1611994098,1240656534,1240651029,5505
1610033780,1240628647,1240629240,593
1575376219,1240324931,1240318506,6425
1627739855,1240826247,1240822158,4089
1592452783,1240472190,1240475709,3519
1609319420,1240622334,1240622637,303
1588508408,1240436774,1240437842,1068
1660111463,1241107107,1241106017,1090
1682063782,1241303535,1241303098,437
1664063702,1241134379,1241138555,4176
1677604354,1241258373,1241255672,2701
1643072786,1240955598,1240956594,996
1679662311,1241283197,1241277558,5639
1695820147,1241445669,1241443434,2235
1676575967,1241242094,1241244735,2641
1671996144,1241205633,1241203367,2266
1684437051,1241323512,1241328437,4925
1706928541,1241537245,1241530269,6976
1725020362,1241678366,1241683189,4823
1729832960,1241722637,1241720465,2172
1736623432,1241781871,1241776758,5113
1705936255,1241530150,1241522005,8145
1751536742,1241923251,1241930937,7686
1753016531,1241938122,1241946619,8497
1765461854,1242066718,1242064517,2201
1742563367,1241832611,1241834075,1464
1766912439,1242076631,1242075604,1027
1807505807,1242404481,1242404801,320
1795427006,1242312313,1242305315,6998
1848398379,1242748146,1242746660,1486
1815161703,1242463426,1242462687,739
1825960614,1242570010,1242567719,2291
1787134318,1242239919,1242240854,935
1782544260,1242201842,1242207209,5367
1837769945,1242667180,1242664615,2565
1789596209,1242258809,1242257933,876
1826504720,1242574801,1242573160,1641
1871598218,1242917780,1242917736,44
1912592121,1243260736,1243257353,3383
1871955693,1242919826,1242920026,200
1899644445,1243136600,1243136588,12
1876160752,1242945812,1242946957,1145
1912118337,1243256619,1243253120,3499
1921270805,1243321370,1243322750,1380
1890822010,1243055098,1243063658,8560
1855978312,1242793706,1242794365,659
1868933163,1242891731,1242897399,5668
1994837200,1243884729,1243885521,792
1992220805,1243869840,1243865808,4032
1940901048,1243466966,1243466060,906
1990524543,1243857945,1243852328,5617
1950656894,1243538264,1243538343,79
1984682835,1243809342,1243806192,3150
1945043516,1243496577,1243495250,1327
1933459088,1243407602,1243413601,5999
1932438591,1243398489,1243405532,7043
1928308427,1243373843,1243373245,598
2085995385,1244522790,1244529653,6863
2081462608,1244496395,1244497147,752
2075018497,1244459961,1244454127,5834
2002691761,1243943703,1243937256,6447
2076070690,1244468601,1244461120,7481
2062658372,1244357621,1244361627,4006
2019349158,1244053376,1244052600,776
2078122508,1244480073,1244474755,5318
2072713091,1244435702,1244438618,2916
2055856400,1244307887,1244302258,5629
2100935511,1244620626,1244624979,4353
2170046368,1245018639,1245019211,572
2148885005,1244859118,1244860064,946
2170353298,1245020518,1245021316,798
2170886710,1245023786,1245024975,1189
2151012820,1244872307,1244877195,4888
2101161216,1244623041,1244626586,3545
2160825904,1244947234,1244947812,578
2106319006,1244657530,1244657866,336
2159298357,1244937184,1244937892,708
2211161287,1245267038,1245265180,1858
2274525569,1245644077,1245647695,3618
2220520113,1245320256,1245314901,5355
2266623583,1245599373,1245593937,5436
2230281374,1245369218,1245368081,1137
2217343478,1245296641,1245297844,1203
2241991033,1245436676,1245433064,3612
2250213499,1245481108,1245483406,2298
2200963657,1245206222,1245208738,2516
2222004192,1245331259,1245322986,8273
2378403245,1246232599,1246232603,4
2382722699,1246247734,1246254902,7168
2359105855,1246112618,1246105980,6638
2388893423,1246289957,1246286759,3198
2353801216,1246069913,1246072927,3014
2389660146,1246293300,1246290717,2583
2403879274,1246371006,1246367100,3906
2320827382,1245899537,1245899757,220
2296395064,1245773269,1245766575,6694
2406281773,1246381463,1246380154,1309
2455237386,1246634976,1246629412,5564
2414637638,1246418467,1246425092,6625
2484751020,1246815929,1246811814,4115
2495625069,1246879559,1246874839,4720
2452104084,1246616559,1246612837,3722
2496217384,1246883763,1246877757,6006
2499388494,1246898781,1246893379,5402
2442499139,1246565533,1246567617,2084
2453333516,1246625735,1246619341,6394
2460640717,1246658825,1246657995,830
2524415585,1247014890,1247015477,587
2527788544,1247029099,1247032403,3304
2592865800,1247366490,1247365984,506
2566151613,1247221005,1247223117,2112
2610952147,1247469655,1247468630,1025
2521750066,1247003267,1247002401,866
2586610560,1247335266,1247329758,5508
2623809911,1247532582,1247531572,1010
2623590431,1247531660,1247530498,1162
2526106096,1247021864,1247023960,2096
2655653204,1247683581,1247685147,1566
2713672088,1247961393,1247962450,1057
2731748967,1248057338,1248060204,2866
2720987302,1248003468,1248003071,397
2637240565,1247599076,1247596771,2305
2661691365,1247707744,1247713751,6007
2751023246,1248145417,1248150183,4766
2629838208,1247563570,1247560864,2706
2629011499,1247557077,1247556854,223
2637189918,1247598882,1247596525,2357
2801082989,1248367243,1248365593,1650
2852101863,1248608372,1248603348,5024
2782445548,1248287089,1248284927,2162
2876356920,1248724900,1248723382,1518
2776734416,1248264686,1248259214,5472
2783321780,1248290160,1248288872,1288
2838407669,1248535722,1248532964,2758
2757455765,1248181802,1248177491,4311
2839273518,1248539779,1248538027,1752
2857482159,1248637679,1248634921,2758
3113493621,1249341616,1249341581,35
2942395247,1249004104,1248989370,14734
2898362828,1248819949,1248821144,1195
2923549179,1248925385,1248930695,5310
3079393521,1249177061,1249177905,844
3067321389,1249113724,1249134152,20428
3084955415,1249208530,1249205405,3125
3111715243,1249335075,1249334973,102
3110116071,1249328942,1249329031,89
3069938699,1249134170,1249137185,3015
3194094888,1249745886,1249742577,3309
3158925980,1249526933,1249535972,9039
3222297814,1249894139,1249893108,1031
3230019805,1249930485,1249930325,160
3239513925,1249963807,1249965597,1790
3226566829,1249917993,1249915755,2238
3152800333,1249505898,1249510786,4888
3238306282,1249959522,1249959642,120
3211246294,1249842617,1249840849,1768
3207892988,1249827357,1249826417,940
3311089810,1250269303,1250268765,538
3301767160,1250224860,1250232625,7765
3350540298,1250460127,1250460328,201
3334712159,1250374604,1250374095,509
3340263277,1250399669,1250404273,4604
3372962900,1250557059,1250559787,2728
3344104528,1250429726,1250425344,4382
3345493512,1250437394,1250432963,4431
3293232106,1250195372,1250196441,1069
3304867100,1250241855,1250245767,3912
3400528115,1250663306,1250668023,4717
3476311202,1250965806,1250961730,4076
3470956855,1250944195,1250937201,6994
3444701925,1250834603,1250839556,4953
3386114024,1250615290,1250610017,5273
3455491927,1250880068,1250880789,721
3388431487,1250622626,1250618976,3650
3499508741,1251064685,1251066035,1350
3382535730,1250603068,1250596186,6882
3414403862,1250720251,1250721060,809
3660797506,1251698741,1251702309,3568
3584964822,1251398495,1251398808,313
3599314384,1251450093,1251446109,3984
3634445950,1251588644,1251588774,130
3646553461,1251646450,1251638931,7519
3565302181,1251323061,1251321904,1157
3603484026,1251469863,1251462642,7221
3646663320,1251646892,1251639435,7457
3591801475,1251419445,1251420272,827
3547813549,1251251578,1251256099,4521
3703414484,1251860143,1251865498,5355
3783590780,1252176764,1252175429,1335
3723116292,1251939058,1251938351,707
3761036003,1252084845,1252084804,41
3804192326,1252267690,1252267778,88
3702907446,1251858517,1251863383,4866
3825094071,1252354521,1252351768,2753
3764064111,1252094303,1252094526,223
3816882409,1252322320,1252316975,5345
3768617873,1252108893,1252109145,252
3898818750,1252625017,1252624480,537
3859167054,1252481495,1252479462,2033
3861968918,1252498867,1252490813,8054
3976155493,1252914637,1252913029,1608
3896793724,1252618905,1252618331,574
3882276116,1252563009,1252570802,7793
3919019639,1252701259,1252702026,767
3920836307,1252706884,1252708156,1272
3849837058,1252448295,1252448467,172
3955726802,1252854432,1252851137,3295
4110387516,1253395514,1253396075,561
4090406550,1253315363,1253316213,850
4090505114,1253315673,1253316632,959
4116530527,1253416544,1253417082,538
4042784605,1253148287,1253148059,228
4014151052,1253050689,1253050094,595
4012098926,1253045061,1253043689,1372
4146539079,1253541328,1253540409,919
4104332036,1253375352,1253375367,15
4045313485,1253155262,1253155322,60
4374573358,1253902776,1253903557,781
4330703168,1253755632,1253758183,2551
4308994223,1253683233,1253690188,6955
4422157217,1254075455,1254074265,1190
4388323911,1253944268,1253950502,6234
4426295046,1254087103,1254088044,941
4360691413,1253851969,1253857583,5614
4322651605,1253733090,1253733063,27
4400158230,1253993399,1253994118,719
4379657547,1253917311,1253917891,580
4606150115,1254674743,1254669219,5524
4508399484,1254348190,1254348066,124
4582823085,1254589816,1254589828,12
4646991030,1254800708,1254807377,6669
4650190408,1254813469,1254818818,5349
4502830352,1254333063,1254332825,238
4527094005,1254411025,1254410860,165
4639090384,1254780649,1254780325,324
4545173995,1254457448,1254463840,6392
4604975291,1254671171,1254664685,6486
4778919851,1255240715,1255247239,6524
4752964870,1255145631,1255149816,4185
4752936308,1255145543,1255149725,4182
4730319532,1255078324,1255074426,3898
4671400607,1254880467,1254882406,1939
4742088083,1255115361,1255115206,155
4842032004,1255461055,1255459718,1337
4692149512,1254950077,1254950064,13
4774577269,1255226314,1255229790,3476
4686403508,1254934170,1254934428,258
4934386730,1255750353,1255754227,3874
4962748086,1255851953,1255852035,82
4893284642,1255626421,1255626390,31
4935216385,1255752940,1255757482,4542
4866126465,1255538964,1255536795,2169
4944244305,1255794084,1255792899,1185
4857728960,1255509219,1255510736,1517
4957579762,1255833376,1255833279,97
4988193048,1255949236,1255949583,347
4860417537,1255522681,1255519127,3554
5054162518,1256164256,1256163038,1218
5097979391,1256308620,1256302669,5951
5024169758,1256062683,1256062114,569
5093789671,1256294258,1256288165,6093
5087689792,1256267127,1256268887,1760
5115481308,1256356803,1256361857,5054
5045510559,1256137031,1256136392,639
5151854402,1256493639,1256493051,588
5039998811,1256114765,1256115557,792
5060810427,1256182662,1256182678,16
5342133047,1257098153,1257096388,1765
5341363801,1257095773,1257094045,1728
5326337811,1257034965,1257038188,3223
5243212468,1256770782,1256770030,752
5292512104,1256922944,1256922166,778
5228198117,1256730454,1256725256,5198
5392200059,1257258112,1257255646,2466
5194544607,1256623234,1256621481,1753
5249134636,1256784892,1256784963,71
5371303114,1257191754,1257191218,536
5521977518,1257648171,1257648102,69
5484751187,1257530634,1257531046,412
5431752045,1257372247,1257375127,2880
5595273438,1257877120,1257876105,1015
5478474999,1257514799,1257513506,1293
5411142231,1257305863,1257307526,1663
5420277932,1257342577,1257339363,3214
5441005644,1257394426,1257402406,7980
5517214944,1257634446,1257634223,223
5593254057,1257872085,1257870332,1753
5784768161,1258426201,1258431996,5795
5703346786,1258179855,1258180988,1133
5705443889,1258189568,1258188598,970
5773070231,1258399053,1258398763,290
5777401152,1258409452,1258411090,1638
5768807056,1258388554,1258386448,2106
5600583181,1257890206,1257891347,1141
5745858902,1258319447,1258320158,711
5769207300,1258389520,1258387605,1915
5794429654,1258461114,1258459414,1700
5949746886,1258909226,1258909214,12
5936327649,1258860057,1258861433,1376
5808233867,1258496527,1258498513,1986
5895086197,1258738152,1258738753,601
5923428215,1258824704,1258824801,97
5918751047,1258811554,1258810886,668
5807134719,1258494004,1258495409,1405
5920866571,1258817872,1258817792,80
5870446010,1258668571,1258672414,3843
5812523566,1258505976,1258510624,4648
6109361487,1259320590,1259317619,2971
6148965558,1259437380,1259435750,1630
6112720921,1259331397,1259327324,4073
6055234202,1259169405,1259164867,4538
6138099915,1259402122,1259401555,567
6228384643,1259651112,1259656259,5147
6201059880,1259587529,1259584445,3084
6120447561,1259350449,1259349644,805
6043786435,1259133835,1259133145,690
6221672139,1259634168,1259638686,4518
6293345190,1259813955,1259815010,1055
6310346164,1259863434,1259858169,5265
6283006041,1259792256,1259791359,897
6409215157,1260131443,1260129970,1473
6329734853,1259908274,1259908451,177
6410496849,1260133946,1260133606,340
6430453649,1260192663,1260188979,3684
6343779504,1259948865,1259945305,3560
6263913985,1259742060,1259746921,4861
6264478969,1259744499,1259748348,3849
6582946009,1260575119,1260574743,376
6603672811,1260637740,1260634557,3183
6682197892,1260843768,1260847972,4204
6588252617,1260587108,1260589793,2685
6473266121,1260302471,1260304284,1813
6699675962,1260892673,1260892485,188
6599377645,1260626166,1260622088,4078
6607347126,1260647040,1260645223,1817
6577450553,1260562579,1260560516,2063
6553022632,1260498562,1260497752,810
6751467110,1261017726,1261020544,2818
6847938693,1261277166,1261278383,1217
6710580053,1260917479,1260920417,2938
6796109364,1261143477,1261134934,8543
6806250655,1261165528,1261161966,3562
6796685593,1261144911,1261136470,8441
6892444719,1261400320,1261397137,3183
6750659594,1261016066,1261018642,2576
6869126363,1261338606,1261336644,1962
6847017374,1261275047,1261275850,803
7054264237,1261807668,1261812280,4612
6978416691,1261606580,1261605289,1291
6997333025,1261655208,1261650785,4423
7151035270,1262068087,1262073496,5409
6948645127,1261531466,1261535892,4426
7002949667,1261669979,1261665383,4596
7075959567,1261876991,1261876709,282
6935799934,1261503846,1261505153,1307
7148318076,1262062148,1262066942,4794
6944176743,1261521520,1261525199,3679
7278411043,1262378627,1262378197,430
7250934759,1262301087,1262301074,13
7242212645,1262282651,1262280872,1779
7256282882,1262313772,1262315985,2213
7396119828,1262674827,1262674898,71
7332434725,1262526611,1262526593,18
7308449359,1262462857,1262462634,223
7226850847,1262245004,1262245292,288
7240415404,1262279432,1262276710,2722
7254493935,1262309368,1262310956,1588
7396210083,1262675092,1262612816,62276
7515714108,1262951030,1262947535,3495
7508338201,1262928750,1262931001,2251
7437226801,1262775119,1262771598,3521
7701418658,1263370205,1263363810,6395
7434491402,1262765531,1262765466,65
7411609068,1262717472,1262712033,5439
7668510697,1263302630,1263290043,12587
7652931105,1263262514,1263255120,7394
7931864874,1263873103,1263878278,5175
7536766627,1262993400,1262994726,1326
8056379426,1264133375,1264137553,4178
7998771154,1264019685,1264016581,3104
8206994131,1264453755,1264453266,489
8071645549,1264171735,1264167803,3932
8118264607,1264269363,1264268511,852
8177270096,1264390427,1264390280,147
8152407880,1264346498,1264345696,802
8226904456,1264490309,1264495097,4788
7948221384,1263913622,1263913610,12
8016389107,1264051194,1264055482,4288
8349124145,1264731184,1264730733,451
8341175883,1264717808,1264717328,480
8306359701,1264647120,1264651150,4030
8283117066,1264606500,1264602142,4358
8338123324,1264712450,1264712179,271
8344268784,1264723120,1264722544,576
8352044618,1264735819,1264735658,161
8257255986,1264551605,1264551100,505
8302671089,1264640735,1264643401,2666
8351719558,1264735309,1264735110,199
8353366681,1264737888,1264688970,48918
8531304145,1265088975,1265075050,13925
8721789032,1265462993,1265435987,27006
8596269282,1265218798,1265198148,20650
9019944341,1265999007,1266000942,1935
8549565151,1265129972,1265109651,20321
8412475783,1264861175,1264849890,11285
9270878193,1266471152,1266476419,5267
8571231662,1265166089,1265150706,15383
8997748558,1265955703,1265958884,3181
9087399997,1266126721,1266128759,2038
9812873446,1267422665,1267425722,3057
9625493964,1267104746,1267103424,1322
9868271946,1267524003,1267520369,3634
9858031274,1267501684,1267502118,434
9513605626,1266903525,1266903519,6
9827447855,1267454727,1267452999,1728
9683052772,1267199015,1267200287,1272
9853101299,1267494660,1267494466,194
9776505418,1267364345,1267363148,1197
9655665116,1267149888,1267154523,4635
10169016557,1268052540,1268049595,2945
10050329904,1267835962,1267837181,1219
10069022934,1267872340,1267869206,3134
10126810951,1267980444,1267980070,374
10136867878,1267997440,1267995553,1887
9990296494,1267736222,1267735339,883
10183424450,1268075025,1268074985,40
10205626732,1268108985,1268110419,1434
10070922466,1267877225,1267872884,4341
9913430168,1267598450,1267603357,4907
10580515647,1268762365,1268761131,1234
10339315658,1268340990,1268341118,128
10410401429,1268460223,1268461427,1204
10507031891,1268637259,1268636676,583
10569594374,1268745978,1268741569,4409
10552724136,1268711837,1268712827,990
10281944272,1268244109,1268244029,80
10418561018,1268480276,1268476289,3987
10372690446,1268402244,1268397949,4295
10264875324,1268215255,1268216848,1593
